Date,Location,Variety,Price,Year,Month,Quarter,Day_of_year,Season,Is_Yala,Is_Maha,Price_lag1,Price_lag2,Price_lag3,Price_lag6,Price_lag12,Rolling_Mean_3,Rolling_Mean_6,Rolling_Mean_12,Rolling_Std_3,Rolling_Std_6,Price_vs_3MA,Price_vs_6MA,Price_Change_1m,Price_Change_3m,YoY_Price,YoY_Change,YoY_Change_Pct
2024-08-15,Dambulla,CABBAGE,185.5,2024,8,3,228,Intermediate1,0,0,228.4,148.5,97.5,338.0,137.0,187.46666666666667,180.29999999999998,217.69999999999996,39.986289316881944,75.47871223066785,-1.9666666666666686,5.200000000000017,-0.18782837127845886,0.9025641025641025,137.0,48.5,35.4014598540146
2024-09-15,Dambulla,CABBAGE,168.4,2024,9,3,259,Intermediate2,0,0,185.5,228.4,148.5,301.5,61.5,194.1,158.11666666666667,226.60833333333332,30.910677766753277,46.87162965661247,-25.69999999999999,10.283333333333331,-0.09218328840970347,0.13400673400673413,61.5,106.9,173.8211382113821
2024-10-15,Dambulla,CABBAGE,99.0,2024,10,4,289,Intermediate2,0,0,168.4,185.5,228.4,120.4,91.0,150.96666666666667,154.55,227.27499999999998,45.80942406681596,50.952242345160506,-51.96666666666667,-55.55000000000001,-0.4121140142517815,-0.5665499124343257,91.0,8.0,8.791208791208792
2024-11-15,Dambulla,CABBAGE,77.75,2024,11,4,320,Intermediate2,0,0,99.0,168.4,185.5,97.5,230.5,115.05,151.25833333333335,214.54583333333332,47.408411700878936,55.78383651799716,-37.3,-73.50833333333335,-0.21464646464646464,-0.5808625336927224,230.5,-152.75,-66.26898047722342
2024-12-15,Dambulla,CABBAGE,128.8,2024,12,4,350,Yala,1,0,77.75,99.0,168.4,148.5,308.0,101.84999999999998,147.975,199.61249999999998,25.644053891692543,56.55310557343395,26.95000000000003,-19.174999999999983,0.6565916398713827,-0.23515439429928742,308.0,-179.2,-58.18181818181818
2001-01-15,Dambulla,CARROT,32.08,2001,1,1,15,Yala,1,0,22.0,22.75,23.13,23.31,35.19,25.61,24.294999999999998,26.84,5.615719010064512,3.895632169494437,6.469999999999999,7.785,0.458181818181818,0.38694336359706005,35.19,-3.1099999999999994,-8.837737993748222
2001-02-15,Dambulla,CARROT,32.25,2001,2,1,46,Yala,1,0,32.08,22.0,22.75,24.0,30.67,28.776666666666667,25.669999999999998,26.971666666666664,5.869381000866559,5.0543248807333265,3.4733333333333327,6.580000000000002,0.0052992518703243174,0.41758241758241765,30.67,1.5799999999999983,5.151613955004885
2001-03-15,Dambulla,CARROT,33.42,2001,3,1,74,Maha,0,1,32.25,32.08,22.0,21.81,27.88,32.583333333333336,27.605,27.433333333333334,0.7295432360959812,5.485044211307689,0.836666666666666,5.815000000000001,0.036279069767441996,0.5190909090909093,27.88,5.540000000000003,19.87087517934004
2001-04-15,Dambulla,CARROT,31.88,2001,4,2,105,Maha,0,1,33.42,32.25,32.08,23.13,33.13,32.516666666666666,29.063333333333333,27.329166666666666,0.8038863933003202,5.213791966186095,-0.6366666666666667,2.8166666666666664,-0.046080191502094636,-0.006234413965087282,33.13,-1.2500000000000036,-3.773015393902818
2001-05-15,Dambulla,CARROT,34.31,2001,5,2,135,Maha,0,1,31.88,33.42,32.25,22.75,29.9,33.20333333333333,30.99,27.69666666666667,1.2294036494713205,4.501448655710742,1.1066666666666691,3.320000000000004,0.076223337515684,0.06387596899224812,29.9,4.410000000000004,14.749163879598676
2001-06-15,Dambulla,CARROT,40.5,2001,6,2,166,Intermediate1,0,0,34.31,31.88,33.42,22.0,31.42,35.56333333333333,34.07333333333333,28.453333333333333,4.444573470349366,3.2830940691163226,4.936666666666667,6.426666666666669,0.18041387350626636,0.21184919210053854,31.42,9.079999999999998,28.898790579248878
2001-07-15,Dambulla,CARROT,35.17,2001,7,3,196,Intermediate1,0,0,40.5,34.31,31.88,32.08,23.31,36.660000000000004,34.58833333333334,29.441666666666666,3.3532223308334435,3.147426991475225,-1.490000000000002,0.5816666666666634,-0.1316049382716049,0.10319949811794227,23.31,11.860000000000003,50.87945087945089
2001-08-15,Dambulla,CARROT,26.0,2001,8,3,227,Intermediate1,0,0,35.17,40.5,34.31,32.25,24.0,33.89,33.546666666666674,29.608333333333334,7.334255245081135,4.718320322600699,-7.890000000000001,-7.546666666666674,-0.2607335797554734,-0.2422034392305451,24.0,2.0,8.333333333333332
2001-09-15,Dambulla,CARROT,23.38,2001,9,3,258,Intermediate2,0,0,26.0,35.17,40.5,33.42,21.81,28.183333333333334,31.873333333333335,29.739166666666666,6.190818470390939,6.290588737683201,-4.803333333333335,-8.493333333333336,-0.10076923076923083,-0.4227160493827161,21.81,1.5700000000000003,7.198532783127008
2001-10-15,Dambulla,CARROT,18.08,2001,10,4,288,Intermediate2,0,0,23.38,26.0,35.17,31.88,23.13,22.486666666666665,29.573333333333334,29.31833333333333,4.034864723052526,8.442434877845768,-4.406666666666666,-11.493333333333336,-0.22668947818648422,-0.48592550469149853,23.13,-5.050000000000001,-21.833117163856468
2001-11-15,Dambulla,CARROT,23.13,2001,11,4,319,Intermediate2,0,0,18.08,23.38,26.0,34.31,22.75,21.53,27.709999999999997,29.349999999999998,2.990401310861207,8.4216625437024,1.5999999999999979,-4.579999999999998,0.2793141592920354,-0.11038461538461541,22.75,0.379999999999999,1.670329670329666
2001-12-15,Dambulla,CARROT,34.38,2001,12,4,349,Yala,1,0,23.13,18.08,23.38,40.5,22.0,25.19666666666667,26.689999999999998,30.381666666666664,8.3442095691164,6.771770817149672,9.183333333333334,7.690000000000005,0.4863813229571987,0.4704875962360995,22.0,12.380000000000003,56.27272727272729
2002-01-15,Dambulla,CARROT,40.0,2002,1,1,15,Yala,1,0,34.38,23.13,18.08,35.17,32.08,32.50333333333334,27.495,31.041666666666668,8.590147457019201,8.131936423755413,7.496666666666663,12.504999999999999,0.16346713205351948,1.2123893805309738,32.08,7.920000000000002,24.68827930174564
2002-02-15,Dambulla,CARROT,33.88,2002,2,1,46,Yala,1,0,40.0,34.38,23.13,26.0,32.25,36.086666666666666,28.808333333333334,31.1775,3.398254453882655,8.471435336863918,-2.2066666666666634,5.071666666666669,-0.1529999999999999,0.46476437527021197,32.25,1.6300000000000026,5.054263565891481
2002-03-15,Dambulla,CARROT,41.38,2002,3,1,74,Maha,0,1,33.88,40.0,34.38,23.38,33.42,38.42,31.808333333333337,31.840833333333336,3.9918416802272967,9.310274790072887,2.960000000000001,9.571666666666665,0.22136953955135774,0.20360674810936596,33.42,7.960000000000001,23.81807301017355
2002-04-15,Dambulla,CARROT,40.81,2002,4,2,105,Maha,0,1,41.38,33.88,40.0,18.08,31.88,38.690000000000005,35.596666666666664,32.585,4.175320346991339,6.9261841346203585,2.1199999999999974,5.213333333333338,-0.013774770420493021,0.0202500000000001,31.88,8.930000000000003,28.01129234629863
2002-05-15,Dambulla,CARROT,51.0,2002,5,2,135,Maha,0,1,40.81,41.38,33.88,23.13,34.31,44.39666666666667,40.24166666666667,33.975833333333334,5.725751770146251,6.200788390734424,6.603333333333332,10.758333333333333,0.24969370252389123,0.5053128689492326,34.31,16.689999999999998,48.644709997085386
2002-06-15,Dambulla,CARROT,61.63,2002,6,2,166,Intermediate1,0,0,51.0,40.81,41.38,34.38,40.5,51.14666666666667,44.78333333333333,35.73666666666667,10.410774867094796,9.915544698435223,10.483333333333334,16.84666666666667,0.20843137254901967,0.4893668438859351,40.5,21.130000000000003,52.17283950617284
2002-07-15,Dambulla,CARROT,37.35,2002,7,3,196,Intermediate1,0,0,61.63,51.0,40.81,40.0,35.17,49.99333333333334,44.34166666666667,35.91833333333333,12.17126260226657,10.225398606737386,-12.643333333333338,-6.991666666666667,-0.3939639785818595,-0.084783141386915,35.17,2.1799999999999997,6.198464600511799
2002-08-15,Dambulla,CARROT,23.5,2002,8,3,227,Intermediate1,0,0,37.35,61.63,51.0,33.88,26.0,40.82666666666667,42.61166666666667,35.71,19.301285794820338,12.882275290749954,-17.326666666666668,-19.11166666666667,-0.37081659973226244,-0.5392156862745099,26.0,-2.5,-9.615384615384617
2002-09-15,Dambulla,CARROT,23.35,2002,9,3,258,Intermediate2,0,0,23.5,37.35,61.63,41.38,23.38,28.066666666666666,39.60666666666667,35.7075,8.03995232158339,15.133272833946618,-4.716666666666665,-16.256666666666668,-0.006382978723404209,-0.6211260749634918,23.38,-0.029999999999997584,-0.12831479897347128
2002-10-15,Dambulla,CARROT,20.53,2002,10,4,288,Intermediate2,0,0,23.35,23.5,37.35,40.81,18.08,22.459999999999997,36.22666666666667,35.91166666666667,1.6731108749874182,16.964695890780554,-1.9299999999999962,-15.696666666666665,-0.1207708779443255,-0.45033467202141897,18.08,2.450000000000003,13.55088495575223
2002-11-15,Dambulla,CARROT,36.98,2002,11,4,319,Intermediate2,0,0,20.53,23.35,23.5,51.0,23.13,26.953333333333333,33.89000000000001,37.06583333333334,8.79708095525636,15.41791555301818,10.026666666666664,3.089999999999989,0.8012664393570381,0.5736170212765956,23.13,13.849999999999998,59.878945092952875
2002-12-15,Dambulla,CARROT,67.28,2002,12,4,349,Yala,1,0,36.98,20.53,23.35,61.63,34.38,41.596666666666664,34.83166666666667,39.807500000000005,23.71446464361642,17.48499175483553,25.683333333333337,32.44833333333333,0.8193618171984858,1.8813704496788008,34.38,32.9,95.69517161140196
2003-01-15,Dambulla,CARROT,65.58,2003,1,1,15,Yala,1,0,67.28,36.98,20.53,37.35,40.0,56.61333333333332,39.53666666666667,41.93916666666667,17.024198463755422,21.609815053967182,8.966666666666676,26.04333333333333,-0.025267538644470955,2.1943497320993663,40.0,25.58,63.949999999999996
2003-02-15,Dambulla,CARROT,42.75,2003,2,1,46,Yala,1,0,65.58,67.28,36.98,23.5,33.88,58.53666666666667,42.745000000000005,42.678333333333335,13.698052172967232,20.131124906472564,-15.786666666666669,0.0049999999999954525,-0.348124428179323,0.15603028664142782,33.88,8.869999999999997,26.1806375442739
2003-03-15,Dambulla,CARROT,40.88,2003,3,1,74,Maha,0,1,42.75,65.58,67.28,23.35,41.38,49.73666666666667,45.666666666666664,42.63666666666667,13.752550066563398,17.901990578331414,-8.85666666666667,-4.786666666666662,-0.04374269005847953,-0.3923900118906064,41.38,-0.5,-1.208313194780087
2003-04-15,Dambulla,CARROT,30.0,2003,4,2,105,Maha,0,1,40.88,42.75,65.58,20.53,40.81,37.876666666666665,47.245000000000005,41.73583333333334,6.885174894898018,15.498722205394873,-7.876666666666665,-17.245000000000005,-0.26614481409001967,-0.5425434583714547,40.81,-10.810000000000002,-26.48860573388876
2003-05-15,Dambulla,CARROT,29.38,2003,5,2,135,Maha,0,1,30.0,40.88,42.75,36.98,51.0,33.42,45.97833333333333,39.93416666666667,6.46798268395958,16.76432690765325,-4.040000000000003,-16.598333333333333,-0.020666666666666722,-0.3127485380116959,51.0,-21.62,-42.392156862745104
2003-06-15,Dambulla,CARROT,33.13,2003,6,2,166,Intermediate1,0,0,29.38,30.0,40.88,67.28,61.63,30.836666666666662,40.28666666666667,37.55916666666666,2.0101326656055623,13.580585652565453,2.29333333333334,-7.156666666666666,0.12763784887678709,-0.18957925636007822,61.63,-28.5,-46.243712477689435
2003-07-15,Dambulla,CARROT,29.23,2003,7,3,196,Intermediate1,0,0,33.13,29.38,30.0,65.58,37.35,30.58,34.22833333333333,36.8825,2.209637979398709,6.073520944778786,-1.3499999999999979,-4.998333333333331,-0.1177180802897676,-0.025666666666666615,37.35,-8.120000000000001,-21.74029451137885
2003-08-15,Dambulla,CARROT,25.25,2003,8,3,227,Intermediate1,0,0,29.23,33.13,29.38,42.75,23.5,29.203333333333333,31.311666666666667,37.028333333333336,3.9400676813139484,5.317673990258015,-3.953333333333333,-6.061666666666667,-0.13616147793362987,-0.140571817562968,23.5,1.75,7.446808510638298
2003-09-15,Dambulla,CARROT,23.25,2003,9,3,258,Intermediate2,0,0,25.25,29.23,33.13,40.88,23.35,25.909999999999997,28.373333333333335,37.02,3.0441419152203837,3.550293884549079,-2.6599999999999966,-5.123333333333335,-0.07920792079207917,-0.29821913673407796,23.35,-0.10000000000000142,-0.4282655246252738
2003-10-15,Dambulla,CARROT,21.45,2003,10,4,288,Intermediate2,0,0,23.25,25.25,29.23,30.0,20.53,23.316666666666663,26.948333333333334,37.09666666666667,1.9008769905849194,4.384647838386408,-1.8666666666666636,-5.498333333333335,-0.07741935483870965,-0.2661648990762915,20.53,0.9199999999999982,4.481246955674614
2003-11-15,Dambulla,CARROT,27.35,2003,11,4,319,Intermediate2,0,0,21.45,23.25,25.25,29.38,36.98,24.016666666666662,26.610000000000003,36.29416666666666,3.023794525647389,4.2352615031423895,3.3333333333333393,0.7399999999999984,0.27505827505827507,0.08316831683168324,36.98,-9.629999999999995,-26.041103299080575
2003-12-15,Dambulla,CARROT,39.17,2003,12,4,349,Yala,1,0,27.35,21.45,23.25,33.13,67.28,29.323333333333334,27.616666666666664,33.95166666666667,9.023310552858891,6.306348124443068,9.846666666666668,11.553333333333338,0.43217550274223027,0.684731182795699,67.28,-28.11,-41.780618311533885
2004-01-15,Dambulla,CARROT,35.8,2004,1,1,15,Yala,1,0,39.17,27.35,21.45,29.23,65.58,34.10666666666666,28.71166666666667,31.47,6.089222719964687,7.155698195610727,1.6933333333333351,7.088333333333328,-0.08603523104416655,0.6689976689976689,65.58,-29.78,-45.41018603232693
2004-02-15,Dambulla,CARROT,31.1,2004,2,1,46,Yala,1,0,35.8,39.17,27.35,25.25,42.75,35.35666666666666,29.686666666666667,30.499166666666667,4.053225053378364,6.986234083300288,-4.256666666666661,1.413333333333334,-0.13128491620111726,0.13711151736745886,42.75,-11.649999999999999,-27.251461988304087
2004-03-15,Dambulla,CARROT,28.64,2004,3,1,75,Maha,0,1,31.1,35.8,39.17,23.25,40.88,31.846666666666664,30.585000000000004,29.479166666666668,3.6379298142397345,6.306506957103905,-3.2066666666666634,-1.9450000000000038,-0.07909967845659172,-0.2688281848353332,40.88,-12.240000000000002,-29.941291585127207
2004-04-15,Dambulla,CARROT,54.32,2004,4,2,106,Maha,0,1,28.64,31.1,35.8,21.45,30.0,38.02,36.06333333333333,31.50583333333333,14.169700067397349,9.986884732821673,16.299999999999997,18.256666666666668,0.8966480446927374,0.51731843575419,30.0,24.32,81.06666666666666
2004-05-15,Dambulla,CARROT,80.0,2004,5,2,136,Maha,0,1,54.32,28.64,31.1,27.35,29.38,54.32,44.83833333333333,35.72416666666667,25.67999999999998,19.448362827412147,25.68,35.16166666666667,0.4727540500736378,1.572347266881029,29.38,50.620000000000005,172.29407760381216
2004-06-15,Dambulla,CARROT,60.8,2004,6,2,167,Intermediate1,0,0,80.0,54.32,28.64,39.17,33.13,65.04,48.44333333333333,38.03,13.354729499319635,20.178516959049954,-4.240000000000009,12.35666666666667,-0.24,1.1229050279329607,33.13,27.669999999999995,83.51946875943251
2004-07-15,Dambulla,CARROT,46.65,2004,7,3,197,Intermediate1,0,0,60.8,80.0,54.32,35.8,29.23,62.48333333333333,50.251666666666665,39.48166666666666,16.738603087872406,19.28525075457062,-15.833333333333329,-3.6016666666666666,-0.2327302631578947,-0.14120029455081007,29.23,17.419999999999998,59.596305165925415
2004-08-15,Dambulla,CARROT,38.16,2004,8,3,228,Intermediate1,0,0,46.65,60.8,80.0,31.1,25.25,48.53666666666666,51.428333333333335,40.5575,11.437308832646456,18.05945338781511,-10.376666666666665,-13.268333333333338,-0.18199356913183284,-0.523,25.25,12.909999999999997,51.12871287128712
2004-09-15,Dambulla,CARROT,24.85,2004,9,3,259,Intermediate2,0,0,38.16,46.65,60.8,28.64,23.25,36.553333333333335,50.79666666666666,40.69083333333333,10.988449996852765,19.05478907431585,-11.703333333333333,-25.94666666666666,-0.3487945492662473,-0.591282894736842,23.25,1.6000000000000014,6.881720430107532
2004-10-15,Dambulla,CARROT,36.665,2004,10,4,289,Intermediate2,0,0,24.85,38.16,46.65,54.32,21.45,33.225,47.854166666666664,41.95875,7.291380184848439,19.752292124375508,3.4399999999999977,-11.189166666666665,0.4754527162977866,-0.21404072883172565,21.45,15.215,70.93240093240092
2004-11-15,Dambulla,CARROT,48.48,2004,11,4,320,Intermediate2,0,0,36.665,24.85,38.16,80.0,27.35,36.665,42.600833333333334,43.71958333333333,11.81500000000001,12.265538886109598,11.814999999999998,5.879166666666663,0.3222419200872766,0.270440251572327,27.35,21.129999999999995,77.2577696526508
2004-12-15,Dambulla,CARROT,62.05,2004,12,4,350,Yala,1,0,48.48,36.665,24.85,60.8,39.17,49.065,42.80916666666667,45.62625,12.702607015884551,12.64133870152472,12.985,19.240833333333327,0.2799092409240924,1.4969818913480881,39.17,22.879999999999995,58.412050038294595
2005-01-15,Dambulla,CARROT,57.1,2005,1,1,15,Yala,1,0,62.05,48.48,36.665,46.65,35.8,55.876666666666665,44.55083333333334,47.40125,6.867214379450546,13.930489731759856,1.2233333333333363,12.549166666666665,-0.0797743755036261,0.5573435156143463,35.8,21.300000000000004,59.497206703910635
2005-02-15,Dambulla,CARROT,48.55,2005,2,1,46,Yala,1,0,57.1,62.05,48.48,38.16,31.1,55.9,46.2825,48.85541666666666,6.829531462699253,13.619480808753325,-7.350000000000001,2.2674999999999983,-0.14973730297723298,0.0014438943894390377,31.1,17.449999999999996,56.109324758842426
2005-04-15,Dambulla,CARROT,37.5,2005,4,2,105,Maha,0,1,48.55,57.1,62.05,24.85,28.64,47.71666666666666,48.390833333333326,49.59375,9.826537199508934,10.183919882180284,-10.216666666666661,-10.890833333333326,-0.22760041194644687,-0.39564867042707497,28.64,8.86,30.93575418994413
2005-05-15,Dambulla,CARROT,41.64,2005,5,2,135,Maha,0,1,37.5,48.55,57.1,36.665,54.32,42.56333333333333,49.22,48.537083333333335,5.58256512128011,9.19254698111466,-0.923333333333332,-7.579999999999998,0.11040000000000005,-0.27075306479859895,54.32,-12.68,-23.343151693667156
2005-06-15,Dambulla,CARROT,57.3,2005,6,2,166,Intermediate1,0,0,41.64,37.5,48.55,48.48,80.0,45.48,50.69,46.64541666666667,10.443620062028282,9.73948663944873,11.82,6.609999999999999,0.3760806916426511,0.18022657054582902,80.0,-22.700000000000003,-28.375000000000007
2005-07-15,Dambulla,CARROT,41.45,2005,7,3,196,Intermediate1,0,0,57.3,41.64,37.5,62.05,60.8,46.79666666666666,47.25666666666666,45.032916666666665,9.096649566369633,8.483977054817325,-5.346666666666657,-5.806666666666658,-0.27661431064572417,0.1053333333333335,60.8,-19.349999999999994,-31.825657894736835
2005-08-15,Dambulla,CARROT,28.67,2005,8,3,227,Intermediate1,0,0,41.45,57.3,41.64,57.1,46.65,42.473333333333336,42.51833333333333,43.53458333333333,14.342406818011167,9.733976405697037,-13.803333333333335,-13.84833333333333,-0.30832328106151996,-0.31147934678194045,46.65,-17.979999999999997,-38.542336548767416
2005-09-15,Dambulla,CARROT,29.05,2005,9,3,258,Intermediate2,0,0,28.67,41.45,57.3,48.55,38.16,33.056666666666665,39.26833333333334,42.775416666666665,7.271322667392374,10.539368893186465,-4.006666666666664,-10.218333333333337,0.0132542727589815,-0.49301919720767884,38.16,-9.109999999999996,-23.873165618448628
2005-10-15,Dambulla,CARROT,28.85,2005,10,4,288,Intermediate2,0,0,29.05,28.67,41.45,37.5,24.85,28.85666666666667,37.82666666666667,43.10875000000001,0.19008769906161513,11.38714831143717,-0.006666666666667709,-8.976666666666667,-0.0068846815834767705,-0.30398069963811825,24.85,4.0,16.096579476861166
2005-11-15,Dambulla,CARROT,42.8,2005,11,4,319,Intermediate2,0,0,28.85,29.05,28.67,41.64,36.665,33.56666666666667,38.02,43.62,7.996926492930521,11.474354012318067,9.233333333333327,4.779999999999994,0.4835355285961871,0.4928496686431809,36.665,6.134999999999998,16.732578753579702
2005-12-15,Dambulla,CARROT,56.6,2005,12,4,349,Yala,1,0,42.8,28.85,29.05,57.3,48.48,42.75,37.903333333333336,44.29666666666666,13.875067567403047,11.240287659426977,13.850000000000001,18.696666666666665,0.32242990654205617,0.9483648881239242,48.48,8.120000000000005,16.74917491749176
2006-01-15,Dambulla,CARROT,50.0,2006,1,1,15,Yala,1,0,56.6,42.8,28.85,41.45,62.05,49.800000000000004,39.32833333333333,43.2925,6.90217357069491,12.274258293952695,0.19999999999999574,10.671666666666667,-0.11660777385159016,0.7331022530329288,62.05,-12.049999999999997,-19.41982272360999
2006-02-15,Dambulla,CARROT,40.65,2006,2,1,46,Yala,1,0,50.0,56.6,42.8,28.67,57.1,49.083333333333336,41.324999999999996,41.92166666666667,8.014414097944575,11.113179113107101,-8.433333333333337,-0.6749999999999972,-0.18700000000000006,-0.050233644859813076,57.1,-16.450000000000003,-28.809106830122595
2006-03-15,Dambulla,CARROT,43.65,2006,3,1,74,Maha,0,1,40.65,50.0,56.6,29.05,48.55,44.76666666666667,43.75833333333333,41.51333333333333,4.7739745844875685,9.345769987896489,-1.1166666666666742,-0.10833333333333428,0.07380073800738018,-0.22879858657243823,48.55,-4.899999999999999,-10.092687950566424
